aaaa=2,吖吖
jijx=6,计价
jijy=1,季军
jijy=2,基础教育
jijy=3,即插即用
jika=2,挤卡
jikc=1,机考
jikc=2,稽考
jike=1,即可
jike=2,即刻
jike=3,饥渴
jike=4,几颗
jike=5,几棵
jike=6,机壳
jikg=1,基坑
jikh=1,嵇康
jikj=1,季刊
jikk=1,极快
jikk=2,鸡块
jikk=3,几块
jiko=1,机括
jiks=1,疾控
jiks=2,挤空
jiks=3,几孔
jiku=1,疾苦
jiku=2,急哭
jiku=3,机库
jikv=1,击溃
jikx=1,击垮
jikx=2,挤垮
jiky=1,济困
jiky=2,极困
jiky=3,几捆
jikz=1,忌口
jikz=2,几口
jila=2,几拉
jilb=1,吉林
jilc=1,记牢
jilc=2,基佬
jild=1,寄来
jild=2,家长里短
jile=1,急了
jile=2,极了
jile=3,寄了
jile=4,极乐
jilh=1,激浪
jili=1,激励
jili=2,极力
jili=3,几粒
jili=4,吉利
jili=5,机理
jili=6,肌理
jilk=1,机灵
jilk=2,激灵
jilk=4,几领
jill=1,伎俩
jill=2,脊梁
jill=3,饥肠辘辘
jill=4,几辆
jill=5,剂量
jill=6,计量
jilm=1,级联
jilm=2,畸恋
jiln=1,寂寥
jilo=1,击落
jilo=2,几摞
jilp=1,激烈
jilp=2,坚船利炮
jilp=4,几列
jilq=1,鸡柳
jilq=3,激流
jilq=4,几溜
jilq=5,急流
jilq=6,肌瘤
jilr=2,鸡卵
jilr=3,极乱
jils=1,鸡笼
jils=2,基隆
jils=3,吉隆
jilu=1,记录
jilu=2,纪录
jilu=3,几炉
jilv=1,几率
jilv=2,纪律
jilv=3,几缕
jilv=4,机率
jilw=1,积累
jilw=2,鸡肋
jilw=3,几累
jily=3,机轮
jily=4,棘轮
jily=5,几轮
jimb=1,机敏
jimb=2,饥民
jimc=2,鸡毛
jimc=3,集贸
jimc=4,几毛
jimd=1,急卖
jimd=3,寄卖
jimd=4,几脉
jimg=4,激萌
jimh=1,急忙
jimi=1,机密
jimi=2,吉米
jimi=3,几米
jimj=1,极慢
jimj=2,挤满
jimk=1,记名
jimk=2,几名
jimn=3,机瞄
jimn=4,鸡苗
jimn=5,几秒
jimo=1,寂寞
jimo=2,即墨
jimp=1,寂灭
jimp=3,击灭
jimu=1,继母
jimu=2,积木
jimu=3,几亩
jimu=4,吉姆
jimw=1,极美
jimw=2,集美
jimw=3,继妹
jimw=4,几枚
jimz=1,计谋
jimz=2,机谋
jina=2,缉拿
jina=3,集纳
jinc=1,激恼
jinc=2,鸡脑
jind=1,挤奶
jing=1,技能
jing=2,机能
jini=1,基尼
jinj=1,济南
jinj=2,极难
jinj=3,急难
jinj=4,冀南
jink=1,济宁
jink=2,集宁
jinl=3,机娘
jinm=1,纪念
jinm=2,纪年
jinm=3,几年
jinq=3,基纽
jinu=1,激怒
jinv=1,妓女
jinv=2,继女
jinv=3,几女
jinw=1,机内
jipb=1,极品
jipb=2,祭品
jipc=1,疾跑
jipc=2,机炮
jipc=3,几泡
jipd=1,鸡排
jipd=2,记牌
jipd=3,几排
jipg=1,机棚
jipg=3,鸡棚
jipi=1,鸡皮
jipi=2,几批
jipj=1,亟盼
jipj=2,几盘
jipm=1,几篇
jipm=2,几片
jipn=1,机票
jipn=2,计票
jipn=4,几票
jipo=1,急迫
jipo=2,击破
jipp=3,几撇
jipu=1,吉普
jipu=2,记谱
jipu=3,几铺
jipz=3,几抔
jiqi=1,机器
jiqi=2,极其
jiqi=3,及其
jiqi=4,几起
jiqi=5,激起
jiqk=1,激情
jiqk=2,记清
jiqk=3,几顷
jiql=1,极强
jiql=2,机枪
jiqm=1,寄钱
jiqm=2,几千
jiqn=1,技巧
jiqn=2,讥诮
jiqp=1,急切
jiqq=1,击球
jiqq=7,急求
jiqq=8,几丘
jiqr=1,集权
jiqr=2,极权
jiqr=5,姬圈
jiqr=6,几圈
jiqr=7,几拳
jiqs=1,技穷
jiqu=1,汲取
jiqu=2,寄去
jiqu=3,几区
jiqu=4,几曲
jiqu=5,记取
jiqy=1,集群
jiqy=3,机群
jiqy=5,几群
jire=2,即热
jirf=1,继任
jirf=2,几人
jirf=3,己任
jiri=1,即日
jiri=2,忌日
jiri=3,几日
jiri=4,吉日
jirj=1,既然
jirj=2,寂然
jirl=1,酒池肉林
jiro=1,积弱
jiro=2,极弱
jirr=2,极软
jirs=2,即溶
jiru=1,计入
jiru=2,记入
jirw=1,杰出人物
jirz=1,肌肉
jirz=2,鸡肉
jisc=1,祭扫
jise=1,基色
jisi=1,祭祀
jisi=2,急死
jisi=3,几丝
jisi=4,祭司
jisi=5,缉私
jisj=1,集散
jiso=1,脊索
jiso=2,几所
jisr=1,计算
jisr=3,肌酸
jiss=1,寄送
jiss=2,记诵
jisu=1,极速
jisu=2,激素
jisu=3,急速
jisu=4,寄宿
jisv=1,脊髓
jisv=3,几岁
jisv=4,击碎
jisv=5,精诚所至
jita=1,吉他
jita=2,吉它
jita=3,几沓
jitc=1,机套
jitc=2,几套
jitd=1,祭台
jitd=2,几台
jite=1,吉特
jith=1,鸡汤
jith=3,几趟
jiti=1,集体
jiti=2,机体
jiti=3,几提
jiti=4,肌体
jitj=1,祭坛
jitj=2,精诚团结
jitj=3,几滩
jitj=4,几坛
jitm=1,祭天
jitm=2,几天
jitn=1,几条
jito=1,寄托
jitp=2,几帖
jitp=3,几贴
jitq=2,金蝉脱壳
jitr=1,集团
jitr=2,几团
jitr=3,基团
jits=1,肌痛
jits=2,乩童
jits=3,几桶
jitv=1,击退
jitv=2,鸡腿
jitv=3,激推
jitz=1,鸡头
jitz=2,机头
jitz=3,几头
jiua=1,击杀
jiua=2,急刹
jiuc=1,极少
jiue=1,激射
jiue=2,鸡舍
jiuf=1,极深
jiuf=2,跻身
jiuf=3,几身
jiuf=4,机身
jiug=1,寄生
jiug=3,几声
jiug=5,计生
jiuh=1,记上
jiuh=2,击伤
jiuh=4,机上
jiui=1,即使
jiui=2,及时
jiui=3,集市
jiui=4,几石
jiui=5,几十
jiui=6,几时
jiui=7,急事
jiui=8,计时
jiui=9,即时
jiui=10,纪实
jiui=11,记事
jiui=12,基石
jiui=13,技师
jiui=14,纪事
jiui=15,机师
jiui=16,既是
jiui=17,疾驶
jiuj=2,几扇
jiul=1,极爽
jiul=2,几双
jiuu=1,技术
jiuu=2,计数
jiuu=3,基础设施
jiuu=4,几束
jiuu=5,基数
jiuu=6,级数
jiuu=7,记述
jiuv=1,积水
jiuv=2,计税
jiuy=2,吉顺
jiuz=1,棘手
jiuz=3,寄售
jiuz=4,吉首
jiuz=5,几首
jiuz=6,几手
jiva=3,叽喳
jivc=2,吉兆
jivc=3,急招
jivc=4,几招
jive=1,记者
jive=2,记着
jivf=1,急诊
jivf=2,集镇
jivf=3,几帧
jivf=4,几阵
jivg=1,急症
jivh=1,机长
jivh=2,记账
jivh=3,几张
jivh=4,几章
jivh=6,几丈
jivh=7,击掌
jivi=1,机制
jivi=2,极致
jivi=3,机智
jivi=4,几只
jivi=5,几支
jivi=6,基质
jivi=7,及至
jivj=1,激战
jivj=2,挤占
jivj=3,几盏
jivj=4,基站
jivl=1,集装
jivl=2,击撞
jivl=5,几桩
jivr=1,急转
jivr=4,几转
jivs=1,集中
jivs=2,击中
jivs=3,几重
jivs=4,几种
jivs=6,冀中
jivu=1,记住
jivu=2,脊柱
jivu=3,基础知识
jivu=4,几株
jivu=5,寄主
jivu=6,肌注
jivv=1,脊椎
jivv=4,急追
jivx=1,鸡爪
jivx=2,几抓
jivy=1,基准
jivy=2,鸡肫
jivz=1,冀州
jivz=2,几周
jiwa=5,脊瓦
jiwa=6,鸡娃
jiwf=1,祭文
jiwf=2,激吻
jiwf=3,几文
jiwg=2,吉翁
jiwh=1,寄望
jiwh=2,寄往
jiwh=3,既往
jiwj=1,急弯
jiwj=2,己烷
jiwj=3,几万
jiwo=1,鸡窝
jiwo=2,挤我
jiwo=3,几窝
jiwq=3,计出万全
jiwu=1,既无
jiwu=2,机务
jiwu=3,几无
jiww=1,极为
jiww=2,纪委
jiww=3,几位
jiww=4,机位
jiww=5,继位
jiww=6,计委
jiww=7,即位
jiwy=4,监察委员
jixb=1,机芯
jixb=2,鸡心
jixb=3,寄信
jixh=1,旧仇新恨
jixi=1,即席
jixi=2,即系
jixi=3,几席
jixi=4,绩溪
jixi=5,积习
jixk=1,畸形
jixk=2,记性
jixk=3,几行
jixk=4,即兴
jixk=5,机型
jixk=6,急性
jixk=7,极性
jixk=8,剂型
jixk=9,纪行
jixk=10,极刑
jixl=1,吉祥
jixl=2,迹象
jixl=3,几项
jixl=4,几箱
jixl=6,机箱
jixm=1,极限
jixm=2,基线
jixm=3,集显
jixm=4,几线
jixm=5,蓟县
jixn=1,绩效
jixn=2,讥笑
jixn=3,技校
jixp=1,机械
jixp=2,计协
jixp=6,鸡血
jixp=7,几些
jixq=1,机修
jixr=2,机选
jixr=3,几选
jixs=2,吉凶
jixs=3,鸡胸
jixs=7,继兄
jixt=1,积雪
jixu=1,继续
jixu=2,积蓄
jixu=3,急需
jixu=4,亟需
jixu=5,几许
jixu=6,记叙
jixu=7,亟须
jixx=1,记下
jixx=2,稷下
jixx=3,几下
jixy=1,集训
jixy=2,几旬
jixy=3,几巡
jiya=1,挤压
jiya=3,积压
jiya=4,羁押
jiyb=1,基因
jiyb=2,极阴
jiyb=3,几引
jiyc=1,既要
jiyc=3,纪要
jiyc=4,机要
jiye=1,基业
jiye=2,几页
jiye=3,积液
jiyh=1,寄养
jiyh=2,几样
jiyh=3,激扬
jiyi=1,记忆
jiyi=2,技艺
jiyi=3,几亿
jiyi=4,机翼
jiyj=1,挤眼
jiyj=2,急眼
jiyj=3,几眼
jiyj=4,吉言
jiyj=5,基岩
jiyj=6,鸡眼
jiyr=1,机缘
jiyr=2,纪元
jiyr=3,妓院
jiyr=4,积怨
jiyr=5,济源
jiys=1,急用
jiyt=1,几月
jiyt=2,集约
jiyt=4,激越
jiyu=1,机遇
jiyu=2,基于
jiyu=3,觊觎
jiyu=4,急于
jiyu=5,寄予
jiyu=6,鲫鱼
jiyu=7,寄语
jiyu=8,际遇
jiyy=2,积云
jiyz=1,基友
jiyz=3,既有
jiyz=4,机油
jiyz=5,集邮
jiyz=6,极右
jiza=2,鸡杂
jiza=4,几匝
jizc=1,急躁
jizc=3,及早
jizc=4,祭灶
jizc=5,几遭
jizd=1,记载
jizd=2,记在
jizd=3,几载
jizd=4,机载
jizg=1,激增
jizi=1,集资
jizi=2,机子
jizi=3,继子
jizj=1,积攒
jizj=2,集赞
jizo=1,基座
jizo=2,几座
jizo=3,极左
jizu=1,机组
jizu=2,祭祖
jizu=3,几组
jizv=2,忌嘴
jizz=1,疾走
jizz=3,挤走
jjai=1,计将安出
jjbb=1,结结巴巴
jjbb=2,紧紧巴巴
jjbh=1,经久不坏
jjbq=1,狙击步枪
jjbt=1,节节败退
jjbu=1,经久不衰
jjbx=1,经久不息
jjcu=2,紧急措施
jjcy=1,积极参与
jjdd=1,简简单单
jjdd=2,交警大队
jjdi=2,军机大臣
jjdl=1,金鸡独立
jjdl=2,即将到来
jjdq=1,京津地区
jjdr=1,阶级敌人
jjdv=1,阶级斗争
jjdv=2,坚决抵制
jjdx=1,踽踽独行
jjex=1,见机而行
jjez=1,见机而作
jjfa=1,解决方案
jjfr=1,经济繁荣
jjfu=1,久经风霜
jjfv=1,经济发展
jjfy=1,久经风雨
jjfz=1,积极分子
jjfz=2,酒井法子
jjgg=1,叽叽咕咕
jjgl=1,犄角旮旯
jjgt=2,解甲归田
jjgy=1,九九归一
jjhh=1,家家户户
jjhj=1,经济环境
jjhr=1,假酒害人
jjhs=1,经济核算
jjhu=1,聚精会神
jjhy=1,紧急会议
jjhz=1,经济合作
jjii=1,进进出出
jjii=2,加减乘除
jjjf=1,经济纠纷
jjjg=1,经济结构
jjji=1,借酒浇愁
jjji=2,经济基础
jjjj=1,斤斤计较
jjjj=2,将计就计
jjju=1,经济建设
jjjv=1,经济价值
jjjz=1,戒骄戒躁
jjkf=1,经济开发
jjkk=1,健健康康
jjkv=1,积极开展
jjkw=1,岌岌可危
jjkx=1,经济科学
jjky=1,久经考验
jjlb=1,坚甲利兵
jjld=1,津津乐道
jjlj=1,剑及履及
jjll=1,角角落落
jjly=1,经济利益
jjmd=1,阶级矛盾
jjml=1,简洁明了
jjmm=1,急急忙忙
jjmm=2,经济命脉
jjmy=1,经济贸易
jjnl=1,近几年来
jjnv=1,绞尽脑汁
jjny=1,经久耐用
jjql=1,竭尽全力
jjrc=1,仅仅如此
jjrs=1,京酱肉丝
jjsd=1,静极思动
jjsj=1,嫁鸡随鸡
jjsn=1,竭尽所能
jjsu=1,经济损失
jjtl=1,京九铁路
jjtq=1,经济特区
jjtv=1,经济体制
jjtv=2,紧急通知
jjtx=1,兼济天下
jjtx=2,经济体系
jjud=1,借鸡生蛋
jjuf=1,拒谏饰非
jjuf=2,讲经说法
jjuh=2,经济社会
jjui=1,久经沙场
jjul=1,节节胜利
jjul=2,经济实力
jjuq=1,即景生情
jjuq=2,见景生情
jjur=1,经济收入
jjuu=1,结结实实
jjvb=1,经济指标
jjvc=1,经济制裁
jjvc=2,经济政策
jjvd=1,积极主动
jjvi=1,坚决支持
jjvk=1,经济状况
jjvk=2,紧急状况
jjvl=1,击楫中流
jjvt=1,紧急状态
jjvt=2,竞技状态
jjvu=3,掎角之势
jjvv=1,叽叽喳喳
jjvv=2,紧紧抓住
jjvx=1,坚决执行
jjvx=2,急救中心
jjvy=1,激进主义
jjvy=2,极简主义
jjwj=1,经济危机
jjwm=1,籍籍无名
jjwr=1,紧紧围绕
jjwt=1,解决问题
jjwt=2,经济问题
jjww=1,叽叽歪歪
jjww=2,唧唧歪歪
jjww=3,寂寂无闻
jjxi=1,借酒消愁
jjxj=1,经济学家
jjxj=2,急剧下降
jjxj=3,经济学奖
jjxl=1,涓涓细流
jjxl=2,竭尽心力
jjxr=1,经济学人
jjxu=1,积极向上
jjxu=2,见机行事
jjxy=1,经济效益
jjyr=1,戒急用忍
jjys=1,积极因素
jjyt=1,井井有条
jjyt=2,济济一堂
jjyu=1,炯炯有神
jjyw=1,津津有味
jjyx=1,积极影响
jjyx=2,井井有序
jjyy=1,兢兢业业
jjyy=2,积极意义
jjzw=1,经济作物
jjzx=1,谨记在心
jjzy=1,积极作用
jkai=1,敬爱
jkan=1,静安
jkbc=1,警报
jkbd=1,净白
jkbd=2,叫苦不迭
jkbi=1,井壁
jkbi=2,精辟
jkbj=1,精斑
jkbj=2,经办
jkbk=1,精兵
jkbm=1,靖边
jkbm=2,惊变
jkbn=1,竞标
jkbn=2,警标
jkbo=1,京博
jkbo=2,颈脖
jkbt=1,绝口不提
jkbu=1,颈部
jkbu=2,静步
jkbw=1,警备
jkbw=2,竟被
jkby=1,缄口不言
jkcd=1,精彩
jkcd=2,竞猜
jkcv=1,精粹
jkcv=2,精萃
jkda=2,竞答
jkda=3,竟达
jkdc=1,惊道
jkdc=2,精到
jkdc=3,惊到
jkdc=4,粳稻
jkdd=1,惊呆
jkdd=2,静待
jkde=2,惊得
jkdg=1,静等
jkdh=1,精当
jkdh=2,竟当
jkdi=1,境地
jkdi=2,井底
jkdi=3,警笛
jkdk=1,静定
jkdm=1,经典
jkdm=2,景点
jkdm=3,静电
jkdm=4,精典
jkdn=2,精雕
jkds=1,惊动
jkds=2,京东
jkdu=1,精度
jkdu=2,精读
jkdu=3,经度
jkdv=1,警队
jkdz=1,京豆
jkdz=2,京都
jkee=1,惊愕
jkee=2,净额
jkej=1,见可而进
jkfa=2,经法
jkfa=3,净发
jkfd=1,艰苦奋斗
jkff=1,精分
jkfg=2,敬奉
jkfh=1,警方
jkfj=1,经幡
jkfj=2,精翻
jkfu=1,警服
jkfu=2,敬服
jkfv=1,健康发展
jkfw=1,经费
jkfw=2,警匪
jkfw=3,济困扶危
jkgc=1,警告
jkgc=2,敬告
jkgd=1,井盖
jkge=1,警哥
jkge=2,晶格
jkgg=1,精耕
jkgh=1,精钢
jkgh=2,竞岗
jkgj=1,竟敢
jkgj=2,精干
jkgk=1,精怪
jkgk=2,惊怪
jkgl=1,精光
jkgl=2,京广
jkgo=1,经过
jkgr=1,警官
jkgr=2,景观
jkgr=3,静观
jkgr=4,经管
jkgs=1,精工
jkgs=2,惊弓
jkgu=1,胫骨
jkgy=1,警棍
jkgz=1,竞购
jkha=1,京哈
jkhc=1,静好
jkhc=2,警号
jkhd=1,惊骇
jkhd=2,静海
jkhe=1,晶核
jkhe=2,竞合
jkhe=3,敬贺
jkhh=1,京杭
jkhj=1,精悍
jkhl=1,惊慌
jkhl=2,惊惶
jkhs=1,惊鸿
jkhu=1,惊呼
jkhu=2,京沪
jkhu=3,精壶
jkhv=1,竟会
jkhv=2,警徽
jkhx=1,精华
jkhx=2,净化
jkhx=3,警花
jkhx=4,京华
jkhy=1,惊魂
jkhy=2,精魂
jkhz=1,静候
jkhz=2,敬候
jkhz=3,颈后
jkia=1,警察
jkia=2,惊诧
jkia=3,经查
jkic=1,京朝
jkic=2,精巢
jkie=1,警车
jkig=1,京城
jkig=2,竟成
jkig=3,精诚
jkih=1,经常
jkih=2,净长
jkih=3,警长
jkii=1,精赤
jkii=2,健康成长
jkij=1,惊颤
jkil=3,精创
jkir=1,泾川
jkir=2,经传
jkis=1,精虫
jkiu=1,惊出
jkiu=2,荆楚
jkiu=3,健康长寿
jkiy=1,精纯
jkiy=2,艰苦创业
jkiz=1,靖仇
jkiz=2,交口称赞
jkjb=1,精进
jkjb=2,京津
jkji=1,经济
jkji=2,竞技
jkji=3,荆棘
jkji=4,经纪
jkji=5,静寂
jkjk=1,静静
jkjk=2,晶晶
jkjl=1,靖江
jkjl=2,精讲
jkjm=1,精简
jkjm=2,警监
jkjm=3,精剪
jkjm=4,精减
jkjn=1,惊叫
jkjn=2,救苦救难
jkjn=3,京郊
jkjp=1,境界
jkjp=2,警戒
jkjp=3,警界
jkjq=1,敬酒
jkjq=2,经久
jkjr=1,经卷
jkjt=1,警觉
jkjt=2,惊觉
jkjt=3,惊厥
jkju=1,京剧
jkju=2,惊惧
jkju=3,警局
jkju=4,警句
jkjx=1,竞价
jkjx=2,镜架
jkjx=3,警家
jkjx=4,井架
jkke=1,荆轲
jkkh=1,靖康
jkkl=1,境况
jkkl=2,镜框
jkkl=3,景况
jkks=1,惊恐
jkks=2,净空
jkkz=1,井口
jkkz=2,京口
jklc=1,敬老
jkli=1,经历
jkli=2,精力
jkli=3,经理
jkli=4,敬礼
jkli=5,警力
jkli=6,晶粒
jklj=1,井栏
jklk=1,精灵
jklk=2,警铃
jkll=1,精良
jkll=3,晶亮
jklm=1,精炼
jklm=2,竟连
jklm=3,精练
jkln=1,精料
jklo=1,经络
jklo=2,鲸落
jklq=1,径流
jklq=2,精馏
jklq=3,镜流
jklr=1,痉挛
jklt=1,经略
jklt=2,叫苦连天
jklw=1,惊雷
jkly=1,经纶
jkly=2,腈纶
jkmb=1,警民
jkmc=1,经贸
jkmd=1,经脉
jkmd=2,静脉
jkmd=3,竞买
jkmf=1,荆门
jkmi=1,精密
jkmi=2,静谧
jkmk=1,精明
jkmk=2,睛明
jkmm=1,镜面
jkmn=1,精妙
jkmo=1,静默
jkmu=1,静穆
jkmu=2,敬慕
jkmw=1,精美
jkna=2,净拿
jkna=3,竟拿
jkng=1,京能
jkng=2,竟能
jknh=1,精囊
jknk=1,静宁
jknl=1,精酿
jknl=2,艰苦努力
jknm=1,经年
jknn=1,惊鸟
jknn=2,饥渴难耐
jkns=2,精农
jknw=1,境内
jknw=2,颈内
jkpa=2,惊怕
jkpb=1,精品
jkpb=2,竞聘
jkpd=1,竞拍
jkpf=1,井喷
jkpf=2,精盆
jkpi=1,静僻
jkpm=1,镜片
jkpm=2,晶片
jkpm=3,京片
jkpo=1,精魄
jkpo=2,艰苦朴素
jkpw=1,敬佩
jkqi=1,惊奇
jkqi=2,精气
jkqi=4,经期
jkqi=5,景气
jkqi=6,旌旗
jkqk=1,敬请
jkql=1,京腔
jkql=2,警枪
jkqn=1,精巧
jkqq=3,静秋
jkqr=1,警犬
jkqr=2,京圈
jkqr=3,颈圈
jkqt=1,精确
jkqt=2,惊鹊
jkqu=1,景区
jkrc=1,惊扰
jkrf=1,惊人
jkrf=2,经人
jkri=1,精日
jkri=2,竟日
jkrj=1,竟然
jkrj=2,井然
jkrs=1,警容
jkru=1,静如
jkrv=1,精锐
jkrz=1,精肉
jksc=1,警嫂
jksd=1,竞赛
jksd=3,径赛
jkse=1,景色
jksi=1,静思
jksi=2,警司
jksr=1,精算
jkss=1,惊悚
jkss=2,敬颂
jksu=1,竞速
jksu=2,精苏
jksv=1,精髓
jksy=1,净损
jkta=2,经她
jktc=1,惊涛
jktd=1,静态
jktd=2,景泰
jkti=1,警惕
jkti=2,晶体
jktj=1,惊叹
jktj=2,警探
jktk=1,静听
jktk=2,经停
jktk=3,警亭
jktm=1,惊天
jktm=2,景天
jktn=1,荆条
jktn=2,精挑
jktp=1,精铁
jktp=2,精帖
jkts=1,精通
jkts=2,经痛
jktu=1,净土
jktu=2,警图
jkty=1,鲸吞
jktz=1,镜头
jktz=2,竞投
jkua=1,鲸鲨
jkuc=1,京少
jkuc=2,精少
jkuc=3,惊恐失措
jkue=3,惊蛇
jkuf=1,精神
jkuf=2,精深
jkuf=4,净身
jkug=1,井绳
jkuh=1,经商
jkuh=2,敬上
jkui=1,竟是
jkui=2,警示
jkui=3,京师
jkuj=1,景山
jkuj=2,京山
jkup=1,进口商品
jkuu=1,经书
jkuu=2,警署
jkuu=3,教科书式
jkuv=1,井水
jkuv=2,净水
jkuz=1,经受
jkuz=2,经手
jkuz=3,精瘦
jkva=2,惊乍
jkvc=1,京兆
jkve=1,惊蛰
jkve=4,惊着
jkvg=1,竞争
jkvg=3,净整
jkvi=1,静止
jkvi=2,精致
jkvi=3,径直
jkvi=4,景致
jkvi=5,精制
jkvi=6,净值
jkvj=1,精湛
jkvj=2,艰苦卓绝
jkvk=1,健康状况
jkvl=1,精装
jkvl=3,精壮
jkvl=4,经幢
jkvr=1,净赚
jkvs=1,敬重
jkvs=2,镜中
jkvs=3,警钟
jkvs=4,警种
jkvs=5,净重
jkvu=1,竞逐
jkvv=1,颈椎
jkvy=1,精准
jkvz=1,荆州
jkvz=2,靖州
jkwa=1,井蛙
jkwd=1,境外
jkwf=1,经文
jkwf=2,惊闻
jkwh=1,净网
jkwh=2,靖王
jkwo=1,静卧
jkwu=1,景物
jkwu=2,竟无
jkwu=3,警务
jkwu=4,静物
jkwv=1,惊恐万状
jkww=1,敬畏
jkww=2,经纬
jkww=3,警卫
jkww=4,经委
jkww=5,精微
jkww=6,京味
jkxb=1,精心
jkxb=2,静心
jkxb=3,惊心
jkxi=1,惊喜
jkxi=2,精细
jkxi=3,靖西
jkxi=4,惊悉
jkxk=1,惊醒
jkxk=2,警醒
jkxk=3,井陉
jkxl=1,景象
jkxl=2,镜像
jkxl=3,竞相
jkxl=4,颈项
jkxm=1,惊险
jkxm=2,惊现
jkxm=3,敬献
jkxm=4,警衔
jkxn=1,经销
jkxn=2,警校
jkxn=3,精校
jkxp=1,精血
jkxp=2,经血
jkxq=2,静修
jkxq=4,精修
jkxr=1,竞选
jkxr=2,精选
jkxt=1,经学
jkxu=1,健康向上
jkxx=1,惊吓
jkxx=2,井下
jkxy=1,警讯
jkya=1,惊讶
jkya=2,静压
jkya=3,精轧
jkyb=1,静音
jkyc=1,精要
jkyc=2,竟要
jkye=1,敬业
jkye=2,精液
jkye=3,京爷
jkye=4,静夜
jkyh=1,敬仰
jkyh=2,景仰
jkyh=3,静养
jkyi=1,敬意
jkyi=2,惊异
jkyj=1,经验
jkyj=2,惊艳
jkyk=1,经营
jkyk=2,精英
jkyk=3,晶莹
jkyl=1,金科玉律
jkyl=2,金匮要略
jkyr=1,警员
jkyr=2,精元
jkyr=3,经院
jkys=1,经用
jkys=2,警用
jkyu=1,鲸鱼
jkyu=2,境遇
jkyu=3,敬语
jkyy=1,精蕴
jkyy=2,金口玉言
jkyz=1,竟有
jkyz=2,经由
jkyz=3,精油
jkzg=1,净增
jkzg=2,敬赠
jkzi=1,镜子
jkzi=2,精子
jkzi=3,径自
jkzj=1,坚苦卓绝
jkzo=1,静坐
jkzy=1,交口赞誉
jkzz=1,竞走
jlan=1,江安
jlan=2,将按
jlan=3,江岸
jlay=1,敬老爱幼
jlba=1,焦虑不安
jlbb=1,江滨
jlbc=1,酱爆
jlbd=1,接连不断
jlbh=1,加勒比海
jlbi=1,将比
jlbj=1,桨板
jlbk=1,姜饼
jlbk=2,将兵
jlbm=1,江边
jlbn=1,讲标
jlbn=2,降表
jlbw=1,奖杯
jlbw=3,江北
jlbw=4,将被
jlcd=1,酱菜
jlcj=1,江郎才尽
jlco=1,讲错
jlcu=1,酱醋
jldc=1,讲到
jldc=2,降到
jldh=1,降档
jldh=2,酒绿灯红
jldi=1,降低
jldi=2,江底
jldi=3,江堤
jldk=1,讲定
jldm=2,讲点
jldn=2,降调
jlds=1,江东
jldw=1,计量单位
jldz=1,豇豆
jldz=2,江都
jlel=1,接连而来
jlew=1,尽力而为
jlfa=1,奖罚
jlfa=2,讲法
jlff=1,降分
jlfg=1,江风
jlfh=1,江防
jlfh=2,酱坊
jlfr=1,居里夫人
jlfs=1,绝路逢生
jlfu=1,降幅
jlfu=4,降服
jlfu=5,降伏
jlfw=1,金轮法王
jlgc=1,讲稿
jlge=1,降格
jlgh=1,酱缸
jlgl=1,叽里咕噜
jlgl=2,叽里呱啦
jlgo=1,讲过
jlgo=2,浆果
jlgr=1,将官
jlgs=1,鸡零狗碎
jlgw=1,讲给
jlgx=1,酱瓜
jlhc=1,讲好
jlhc=2,降耗
jlhd=1,江海
jlhe=1,江河
jlhe=2,讲和
jlhj=1,江汉
jlhk=1,江淮
jlhl=1,姜黄
jlho=1,降火
jlhs=1,绛红
jlhu=1,江湖
jlhu=2,浆糊
jlhu=3,糨糊
jlhv=1,将会
jlhx=1,讲话
jlhx=2,僵化
jlhx=3,江华
jlia=1,姜茶
jlif=1,降尘
jlig=1,奖惩
jlig=2,江城
jlih=1,疆场
jlii=1,僵持
jlii=2,奖池
jlij=1,积劳成疾
jlip=1,精力充沛
jlir=1,江川
jliz=2,奖酬
jljb=1,将近
jljb=2,奖金
jljb=3,江津
jlji=1,降级
jlji=2,降击
jljj=1,见棱见角
jljk=1,讲经
jljl=1,讲讲
jljl=2,酱酱
jljl=3,降将
jljp=1,讲解
jljp=2,降解
jljp=3,疆界
jljq=1,讲究
jljq=2,将就
jlju=1,僵局
jljx=1,降价
jljx=2,讲价
jljy=1,将军
jlke=1,讲课
jlke=2,将可
jlkh=1,江抗
jlky=1,姜昆
jlkz=1,江口
jllb=1,降临
jllb=2,将临
jlld=1,将来
jlld=2,讲来
jlle=1,讲了
jlle=2,降了
jllg=1,僵冷
jllh=1,江郎
jlli=1,奖励
jlli=2,讲理
jllk=1,将领
jllk=2,江陵
jllm=1,讲练
jlln=1,酱料
jlln=3,浆料
jllo=1,降落
jllq=1,江流
jlls=1,江龙
jlls=2,降龙
jllu=1,桨橹
jllu=2,举例来说
jllv=1,犟驴
jllv=2,据理力争
jlly=1,江轮
jlme=2,讲么
jlmf=1,江门
jlmf=2,将门
jlmg=1,紧锣密鼓
jlmi=1,江米
jlmk=1,讲明
jlmm=1,江面
jlmo=1,姜末
jlmo=2,浆膜
jlmo=3,降魔
jlnj=1,江南
jlnk=1,江宁
jlpb=1,奖品
jlpb=2,降频
jlpd=1,奖牌
jlpd=2,将派
jlpj=1,江畔
jlpk=1,讲评
jlpk=2,姜萍
jlpm=1,姜片
jlpn=2,奖票
jlpu=1,江浦
jlqi=1,将其
jlqi=2,讲起
